Alpha 6.000000 Lam1 0.300000 Lam2 5.000000 AC   0.7570 NMI   0.1866 Time   1.6177
Alpha 6.000000 Lam1 0.300000 Lam2 6.000000 AC   0.7590 NMI   0.1923 Time   0.9474
Alpha 6.000000 Lam1 0.300000 Lam2 7.000000 AC   0.7590 NMI   0.1923 Time   1.0487
Alpha 6.000000 Lam1 0.300000 Lam2 8.000000 AC   0.7590 NMI   0.1923 Time   1.0969
Alpha 6.000000 Lam1 0.300000 Lam2 9.000000 AC   0.7590 NMI   0.1923 Time   1.0378
Alpha 6.000000 Lam1 0.300000 Lam2 10.000000 AC   0.7590 NMI   0.1923 Time   1.0904
Alpha 6.000000 Lam1 0.400000 Lam2 0.000000 AC   0.8150 NMI   0.4687 Time   2.9501
Alpha 6.000000 Lam1 0.400000 Lam2 0.100000 AC   0.8040 NMI   0.3498 Time   2.5406
Alpha 6.000000 Lam1 0.400000 Lam2 1.000000 AC   0.7740 NMI   0.2351 Time   1.4790
Alpha 6.000000 Lam1 0.400000 Lam2 2.000000 AC   0.7630 NMI   0.2037 Time   1.6549
Alpha 6.000000 Lam1 0.400000 Lam2 3.000000 AC   0.7600 NMI   0.1952 Time   1.9232
Alpha 6.000000 Lam1 0.400000 Lam2 4.000000 AC   0.7590 NMI   0.1923 Time   0.9695
Alpha 6.000000 Lam1 0.400000 Lam2 5.000000 AC   0.7590 NMI   0.1923 Time   1.0155
Alpha 6.000000 Lam1 0.400000 Lam2 6.000000 AC   0.7590 NMI   0.1923 Time   1.0968
Alpha 6.000000 Lam1 0.400000 Lam2 7.000000 AC   0.7590 NMI   0.1923 Time   1.1737
Alpha 6.000000 Lam1 0.400000 Lam2 8.000000 AC   0.7590 NMI   0.1923 Time   1.2793
Alpha 6.000000 Lam1 0.400000 Lam2 9.000000 AC   0.7590 NMI   0.1923 Time   1.1273
Alpha 6.000000 Lam1 0.400000 Lam2 10.000000 AC   0.7590 NMI   0.1923 Time   1.2091
Alpha 6.000000 Lam1 0.500000 Lam2 0.000000 AC   0.8200 NMI   0.4694 Time   3.0885
Alpha 6.000000 Lam1 0.500000 Lam2 0.100000 AC   0.8160 NMI   0.3572 Time   2.2861
Alpha 6.000000 Lam1 0.500000 Lam2 1.000000 AC   0.7660 NMI   0.2123 Time   1.7547
Alpha 6.000000 Lam1 0.500000 Lam2 2.000000 AC   0.7590 NMI   0.1923 Time   1.0666
Alpha 6.000000 Lam1 0.500000 Lam2 3.000000 AC   0.7590 NMI   0.1923 Time   1.0199
Alpha 6.000000 Lam1 0.500000 Lam2 4.000000 AC   0.7590 NMI   0.1923 Time   1.1119
Alpha 6.000000 Lam1 0.500000 Lam2 5.000000 AC   0.7590 NMI   0.1923 Time   1.2138
Alpha 6.000000 Lam1 0.500000 Lam2 6.000000 AC   0.7590 NMI   0.1923 Time   1.0723
Alpha 6.000000 Lam1 0.500000 Lam2 7.000000 AC   0.7590 NMI   0.1923 Time   1.2002
Alpha 6.000000 Lam1 0.500000 Lam2 8.000000 AC   0.7590 NMI   0.1923 Time   1.3726
Alpha 6.000000 Lam1 0.500000 Lam2 9.000000 AC   0.7590 NMI   0.1923 Time   1.5375
Alpha 6.000000 Lam1 0.500000 Lam2 10.000000 AC   0.7570 NMI   0.1866 Time   1.9534
Alpha 6.000000 Lam1 0.600000 Lam2 0.000000 AC   0.8240 NMI   0.4721 Time   3.3041
Alpha 6.000000 Lam1 0.600000 Lam2 0.100000 AC   0.8130 NMI   0.3488 Time   2.3692
Alpha 6.000000 Lam1 0.600000 Lam2 1.000000 AC   0.7590 NMI   0.1923 Time   1.2168
Alpha 6.000000 Lam1 0.600000 Lam2 2.000000 AC   0.7590 NMI   0.1923 Time   1.0025
Alpha 6.000000 Lam1 0.600000 Lam2 3.000000 AC   0.7590 NMI   0.1923 Time   1.1742
Alpha 6.000000 Lam1 0.600000 Lam2 4.000000 AC   0.7590 NMI   0.1923 Time   1.1054
Alpha 6.000000 Lam1 0.600000 Lam2 5.000000 AC   0.7590 NMI   0.1923 Time   1.2001
Alpha 6.000000 Lam1 0.600000 Lam2 6.000000 AC   0.7590 NMI   0.1923 Time   1.3398
Alpha 6.000000 Lam1 0.600000 Lam2 7.000000 AC   0.7590 NMI   0.1923 Time   1.5776
Alpha 6.000000 Lam1 0.600000 Lam2 8.000000 AC   0.7570 NMI   0.1866 Time   2.1615
Alpha 6.000000 Lam1 0.600000 Lam2 9.000000 AC   0.6960 NMI   0.0000 Time   0.8747
Alpha 6.000000 Lam1 0.600000 Lam2 10.000000 AC   0.6960 NMI   0.0000 Time   0.9125
Alpha 6.000000 Lam1 0.700000 Lam2 0.000000 AC   0.8550 NMI   0.4996 Time   3.3317
Alpha 6.000000 Lam1 0.700000 Lam2 0.100000 AC   0.8130 NMI   0.3488 Time   2.1782
Alpha 6.000000 Lam1 0.700000 Lam2 1.000000 AC   0.7590 NMI   0.1923 Time   1.2287
Alpha 6.000000 Lam1 0.700000 Lam2 2.000000 AC   0.7590 NMI   0.1923 Time   1.1480
Alpha 6.000000 Lam1 0.700000 Lam2 3.000000 AC   0.7590 NMI   0.1923 Time   1.0947
Alpha 6.000000 Lam1 0.700000 Lam2 4.000000 AC   0.7590 NMI   0.1923 Time   1.2538
Alpha 6.000000 Lam1 0.700000 Lam2 5.000000 AC   0.7590 NMI   0.1923 Time   1.5113
Alpha 6.000000 Lam1 0.700000 Lam2 6.000000 AC   0.7580 NMI   0.1895 Time   1.8410
Alpha 6.000000 Lam1 0.700000 Lam2 7.000000 AC   0.6960 NMI   0.0000 Time   0.9153
Alpha 6.000000 Lam1 0.700000 Lam2 8.000000 AC   0.6960 NMI   0.0000 Time   0.8915
Alpha 6.000000 Lam1 0.700000 Lam2 9.000000 AC   0.6960 NMI   0.0000 Time   0.9767
Alpha 6.000000 Lam1 0.700000 Lam2 10.000000 AC   0.6960 NMI   0.0000 Time   1.1054
Alpha 6.000000 Lam1 0.800000 Lam2 0.000000 AC   0.8640 NMI   0.5158 Time   3.4785
Alpha 6.000000 Lam1 0.800000 Lam2 0.100000 AC   0.7980 NMI   0.3043 Time   2.3693
Alpha 6.000000 Lam1 0.800000 Lam2 1.000000 AC   0.7590 NMI   0.1923 Time   1.1098
Alpha 6.000000 Lam1 0.800000 Lam2 2.000000 AC   0.7590 NMI   0.1923 Time   1.3081
Alpha 6.000000 Lam1 0.800000 Lam2 3.000000 AC   0.7590 NMI   0.1923 Time   1.2295
Alpha 6.000000 Lam1 0.800000 Lam2 4.000000 AC   0.7590 NMI   0.1923 Time   1.5409
Alpha 6.000000 Lam1 0.800000 Lam2 5.000000 AC   0.7580 NMI   0.1895 Time   1.9486
Alpha 6.000000 Lam1 0.800000 Lam2 6.000000 AC   0.6960 NMI   0.0000 Time   0.9268
Alpha 6.000000 Lam1 0.800000 Lam2 7.000000 AC   0.6960 NMI   0.0000 Time   0.8641
Alpha 6.000000 Lam1 0.800000 Lam2 8.000000 AC   0.6960 NMI   0.0000 Time   0.9698
Alpha 6.000000 Lam1 0.800000 Lam2 9.000000 AC   0.6960 NMI   0.0000 Time   1.1170
Alpha 6.000000 Lam1 0.800000 Lam2 10.000000 AC   0.6960 NMI   0.0000 Time   1.2268
Alpha 6.000000 Lam1 0.900000 Lam2 0.000000 AC   0.8610 NMI   0.5063 Time   3.3035
Alpha 6.000000 Lam1 0.900000 Lam2 0.100000 AC   0.7930 NMI   0.2897 Time   2.6495
Alpha 6.000000 Lam1 0.900000 Lam2 1.000000 AC   0.7590 NMI   0.1923 Time   1.2059
Alpha 6.000000 Lam1 0.900000 Lam2 2.000000 AC   0.7590 NMI   0.1923 Time   1.2045
Alpha 6.000000 Lam1 0.900000 Lam2 3.000000 AC   0.7590 NMI   0.1923 Time   1.4644
Alpha 6.000000 Lam1 0.900000 Lam2 4.000000 AC   0.7590 NMI   0.1923 Time   1.9095
Alpha 6.000000 Lam1 0.900000 Lam2 5.000000 AC   0.6960 NMI   0.0000 Time   0.9099
Alpha 6.000000 Lam1 0.900000 Lam2 6.000000 AC   0.6960 NMI   0.0000 Time   0.7991
Alpha 6.000000 Lam1 0.900000 Lam2 7.000000 AC   0.6960 NMI   0.0000 Time   0.9230
Alpha 6.000000 Lam1 0.900000 Lam2 8.000000 AC   0.6960 NMI   0.0000 Time   1.0944
Alpha 6.000000 Lam1 0.900000 Lam2 9.000000 AC   0.6960 NMI   0.0000 Time   1.2482
Alpha 6.000000 Lam1 0.900000 Lam2 10.000000 AC   0.6960 NMI   0.0000 Time   1.3630
Alpha 6.000000 Lam1 1.000000 Lam2 0.000000 AC   0.8610 NMI   0.5063 Time   3.4808
Alpha 6.000000 Lam1 1.000000 Lam2 0.100000 AC   0.7780 NMI   0.2465 Time   2.9255
Alpha 6.000000 Lam1 1.000000 Lam2 1.000000 AC   0.7590 NMI   0.1923 Time   1.3829
Alpha 6.000000 Lam1 1.000000 Lam2 2.000000 AC   0.7590 NMI   0.1923 Time   1.3810
Alpha 6.000000 Lam1 1.000000 Lam2 3.000000 AC   0.7590 NMI   0.1923 Time   1.7149
Alpha 6.000000 Lam1 1.000000 Lam2 4.000000 AC   0.6960 NMI   0.0000 Time   0.9581
Alpha 6.000000 Lam1 1.000000 Lam2 5.000000 AC   0.6960 NMI   0.0000 Time   0.7815
Alpha 6.000000 Lam1 1.000000 Lam2 6.000000 AC   0.6960 NMI   0.0000 Time   0.8574
Alpha 6.000000 Lam1 1.000000 Lam2 7.000000 AC   0.6960 NMI   0.0000 Time   1.0319
Alpha 6.000000 Lam1 1.000000 Lam2 8.000000 AC   0.6960 NMI   0.0000 Time   1.2003
Alpha 6.000000 Lam1 1.000000 Lam2 9.000000 AC   0.6960 NMI   0.0000 Time   1.3196
Alpha 6.000000 Lam1 1.000000 Lam2 10.000000 AC   0.6960 NMI   0.0000 Time   1.3782
Alpha 6.000000 Lam1 2.000000 Lam2 0.000000 AC   0.7890 NMI   0.2781 Time   4.1255
Alpha 6.000000 Lam1 2.000000 Lam2 0.100000 AC   0.7590 NMI   0.1923 Time   2.0583
Alpha 6.000000 Lam1 2.000000 Lam2 1.000000 AC   0.6960 NMI   0.0000 Time   0.8376
Alpha 6.000000 Lam1 2.000000 Lam2 2.000000 AC   0.6960 NMI   0.0000 Time   0.7261
Alpha 6.000000 Lam1 2.000000 Lam2 3.000000 AC   0.6960 NMI   0.0000 Time   0.7276
Alpha 6.000000 Lam1 2.000000 Lam2 4.000000 AC   0.6960 NMI   0.0000 Time   0.9915
Alpha 6.000000 Lam1 2.000000 Lam2 5.000000 AC   0.6960 NMI   0.0000 Time   1.1570
Alpha 6.000000 Lam1 2.000000 Lam2 6.000000 AC   0.6960 NMI   0.0000 Time   1.2823
Alpha 6.000000 Lam1 2.000000 Lam2 7.000000 AC   0.6960 NMI   0.0000 Time   1.2650
Alpha 6.000000 Lam1 2.000000 Lam2 8.000000 AC   0.6960 NMI   0.0000 Time   1.3115
Alpha 6.000000 Lam1 2.000000 Lam2 9.000000 AC   0.6960 NMI   0.0000 Time   1.3432
Alpha 6.000000 Lam1 2.000000 Lam2 10.000000 AC   0.6960 NMI   0.0000 Time   1.3792
Alpha 7.000000 Lam1 0.000000 Lam2 0.000000 AC   0.6570 NMI   0.3401 Time   3.2286
Alpha 7.000000 Lam1 0.000000 Lam2 0.100000 AC   0.6570 NMI   0.3401 Time   3.1826
Alpha 7.000000 Lam1 0.000000 Lam2 1.000000 AC   0.6570 NMI   0.3392 Time   3.1729
Alpha 7.000000 Lam1 0.000000 Lam2 2.000000 AC   0.6590 NMI   0.3397 Time   3.2313
Alpha 7.000000 Lam1 0.000000 Lam2 3.000000 AC   0.6600 NMI   0.3409 Time   3.1934
Alpha 7.000000 Lam1 0.000000 Lam2 4.000000 AC   0.6610 NMI   0.3441 Time   3.2991
Alpha 7.000000 Lam1 0.000000 Lam2 5.000000 AC   0.5680 NMI   0.2962 Time   8.3443
Alpha 7.000000 Lam1 0.000000 Lam2 6.000000 AC   0.5680 NMI   0.2962 Time   8.3787
Alpha 7.000000 Lam1 0.000000 Lam2 7.000000 AC   0.5680 NMI   0.2962 Time   8.3939
Alpha 7.000000 Lam1 0.000000 Lam2 8.000000 AC   0.5680 NMI   0.2962 Time   8.4047
Alpha 7.000000 Lam1 0.000000 Lam2 9.000000 AC   0.5680 NMI   0.2962 Time   8.4416
Alpha 7.000000 Lam1 0.000000 Lam2 10.000000 AC   0.5680 NMI   0.2962 Time   8.5180
Alpha 7.000000 Lam1 0.010000 Lam2 0.000000 AC   0.6520 NMI   0.3829 Time   4.0211
Alpha 7.000000 Lam1 0.010000 Lam2 0.100000 AC   0.6550 NMI   0.3951 Time   3.7589
Alpha 7.000000 Lam1 0.010000 Lam2 1.000000 AC   0.6660 NMI   0.3884 Time   3.7275
Alpha 7.000000 Lam1 0.010000 Lam2 2.000000 AC   0.7960 NMI   0.4275 Time   3.7797
Alpha 7.000000 Lam1 0.010000 Lam2 3.000000 AC   0.8330 NMI   0.4767 Time   4.0377
Alpha 7.000000 Lam1 0.010000 Lam2 4.000000 AC   0.8450 NMI   0.4957 Time   4.0663
Alpha 7.000000 Lam1 0.010000 Lam2 5.000000 AC   0.8470 NMI   0.4990 Time   4.1680
Alpha 7.000000 Lam1 0.010000 Lam2 6.000000 AC   0.8600 NMI   0.5202 Time   4.3180
Alpha 7.000000 Lam1 0.010000 Lam2 7.000000 AC   0.8700 NMI   0.5409 Time   4.4610
Alpha 7.000000 Lam1 0.010000 Lam2 8.000000 AC   0.8710 NMI   0.5431 Time   4.6315
Alpha 7.000000 Lam1 0.010000 Lam2 9.000000 AC   0.8730 NMI   0.5497 Time   4.8401
Alpha 7.000000 Lam1 0.010000 Lam2 10.000000 AC   0.8730 NMI   0.5497 Time   4.9952
Alpha 7.000000 Lam1 0.100000 Lam2 0.000000 AC   0.8080 NMI   0.4831 Time   2.9427
Alpha 7.000000 Lam1 0.100000 Lam2 0.100000 AC   0.7960 NMI   0.4476 Time   2.4687
Alpha 7.000000 Lam1 0.100000 Lam2 1.000000 AC   0.8080 NMI   0.3396 Time   1.8383
Alpha 7.000000 Lam1 0.100000 Lam2 2.000000 AC   0.7930 NMI   0.2911 Time   1.4925
Alpha 7.000000 Lam1 0.100000 Lam2 3.000000 AC   0.7930 NMI   0.2911 Time   1.3108
Alpha 7.000000 Lam1 0.100000 Lam2 4.000000 AC   0.7800 NMI   0.2538 Time   1.2879
Alpha 7.000000 Lam1 0.100000 Lam2 5.000000 AC   0.7700 NMI   0.2237 Time   1.2800
Alpha 7.000000 Lam1 0.100000 Lam2 6.000000 AC   0.7660 NMI   0.2123 Time   1.1439
Alpha 7.000000 Lam1 0.100000 Lam2 7.000000 AC   0.7630 NMI   0.2037 Time   1.0990
Alpha 7.000000 Lam1 0.100000 Lam2 8.000000 AC   0.7610 NMI   0.1980 Time   1.0632
Alpha 7.000000 Lam1 0.100000 Lam2 9.000000 AC   0.7610 NMI   0.1980 Time   1.1057
Alpha 7.000000 Lam1 0.100000 Lam2 10.000000 AC   0.7610 NMI   0.1980 Time   1.1024
Alpha 7.000000 Lam1 0.200000 Lam2 0.000000 AC   0.8230 NMI   0.4732 Time   2.7609
Alpha 7.000000 Lam1 0.200000 Lam2 0.100000 AC   0.8350 NMI   0.4201 Time   2.4254
Alpha 7.000000 Lam1 0.200000 Lam2 1.000000 AC   0.7940 NMI   0.2926 Time   1.5963
Alpha 7.000000 Lam1 0.200000 Lam2 2.000000 AC   0.7700 NMI   0.2237 Time   1.2584
Alpha 7.000000 Lam1 0.200000 Lam2 3.000000 AC   0.7610 NMI   0.1980 Time   1.2445
Alpha 7.000000 Lam1 0.200000 Lam2 4.000000 AC   0.7610 NMI   0.1980 Time   1.3183
Alpha 7.000000 Lam1 0.200000 Lam2 5.000000 AC   0.7610 NMI   0.1980 Time   1.4205
Alpha 7.000000 Lam1 0.200000 Lam2 6.000000 AC   0.7590 NMI   0.1923 Time   0.9639
Alpha 7.000000 Lam1 0.200000 Lam2 7.000000 AC   0.7590 NMI   0.1923 Time   1.0177
Alpha 7.000000 Lam1 0.200000 Lam2 8.000000 AC   0.7590 NMI   0.1923 Time   1.0443
Alpha 7.000000 Lam1 0.200000 Lam2 9.000000 AC   0.7590 NMI   0.1923 Time   1.0876
Alpha 7.000000 Lam1 0.200000 Lam2 10.000000 AC   0.7590 NMI   0.1923 Time   1.0452
Alpha 7.000000 Lam1 0.300000 Lam2 0.000000 AC   0.8640 NMI   0.5231 Time   2.8863
Alpha 7.000000 Lam1 0.300000 Lam2 0.100000 AC   0.8170 NMI   0.3600 Time   2.0950
Alpha 7.000000 Lam1 0.300000 Lam2 1.000000 AC   0.7660 NMI   0.2123 Time   1.5152
Alpha 7.000000 Lam1 0.300000 Lam2 2.000000 AC   0.7610 NMI   0.1980 Time   1.6197
Alpha 7.000000 Lam1 0.300000 Lam2 3.000000 AC   0.7590 NMI   0.1923 Time   1.1233
Alpha 7.000000 Lam1 0.300000 Lam2 4.000000 AC   0.7590 NMI   0.1923 Time   0.9703
Alpha 7.000000 Lam1 0.300000 Lam2 5.000000 AC   0.7590 NMI   0.1923 Time   0.9406
Alpha 7.000000 Lam1 0.300000 Lam2 6.000000 AC   0.7590 NMI   0.1923 Time   0.9193
Alpha 7.000000 Lam1 0.300000 Lam2 7.000000 AC   0.7590 NMI   0.1923 Time   0.9815
Alpha 7.000000 Lam1 0.300000 Lam2 8.000000 AC   0.7590 NMI   0.1923 Time   1.0032
Alpha 7.000000 Lam1 0.300000 Lam2 9.000000 AC   0.7590 NMI   0.1923 Time   1.0991
Alpha 7.000000 Lam1 0.300000 Lam2 10.000000 AC   0.7590 NMI   0.1923 Time   1.1364
Alpha 7.000000 Lam1 0.400000 Lam2 0.000000 AC   0.8610 NMI   0.5092 Time   2.9708
Alpha 7.000000 Lam1 0.400000 Lam2 0.100000 AC   0.8120 NMI   0.3458 Time   2.1743
Alpha 7.000000 Lam1 0.400000 Lam2 1.000000 AC   0.7610 NMI   0.1980 Time   1.8656
Alpha 7.000000 Lam1 0.400000 Lam2 2.000000 AC   0.7590 NMI   0.1923 Time   1.0460
Alpha 7.000000 Lam1 0.400000 Lam2 3.000000 AC   0.7590 NMI   0.1923 Time   0.9817
Alpha 7.000000 Lam1 0.400000 Lam2 4.000000 AC   0.7590 NMI   0.1923 Time   1.0459
Alpha 7.000000 Lam1 0.400000 Lam2 5.000000 AC   0.7590 NMI   0.1923 Time   1.1161
Alpha 7.000000 Lam1 0.400000 Lam2 6.000000 AC   0.7590 NMI   0.1923 Time   1.0381
Alpha 7.000000 Lam1 0.400000 Lam2 7.000000 AC   0.7590 NMI   0.1923 Time   1.0425
Alpha 7.000000 Lam1 0.400000 Lam2 8.000000 AC   0.7590 NMI   0.1923 Time   1.1430
Alpha 7.000000 Lam1 0.400000 Lam2 9.000000 AC   0.7590 NMI   0.1923 Time   1.2028
Alpha 7.000000 Lam1 0.400000 Lam2 10.000000 AC   0.7590 NMI   0.1923 Time   1.3895
Alpha 7.000000 Lam1 0.500000 Lam2 0.000000 AC   0.8610 NMI   0.5092 Time   3.2963
Alpha 7.000000 Lam1 0.500000 Lam2 0.100000 AC   0.7970 NMI   0.3013 Time   2.2225
Alpha 7.000000 Lam1 0.500000 Lam2 1.000000 AC   0.7590 NMI   0.1923 Time   1.1860
Alpha 7.000000 Lam1 0.500000 Lam2 2.000000 AC   0.7590 NMI   0.1923 Time   1.0784
Alpha 7.000000 Lam1 0.500000 Lam2 3.000000 AC   0.7590 NMI   0.1923 Time   1.1524
Alpha 7.000000 Lam1 0.500000 Lam2 4.000000 AC   0.7590 NMI   0.1923 Time   1.0660
Alpha 7.000000 Lam1 0.500000 Lam2 5.000000 AC   0.7590 NMI   0.1923 Time   1.1363
Alpha 7.000000 Lam1 0.500000 Lam2 6.000000 AC   0.7590 NMI   0.1923 Time   1.2681
Alpha 7.000000 Lam1 0.500000 Lam2 7.000000 AC   0.7590 NMI   0.1923 Time   1.4044
Alpha 7.000000 Lam1 0.500000 Lam2 8.000000 AC   0.7590 NMI   0.1923 Time   1.5643
Alpha 7.000000 Lam1 0.500000 Lam2 9.000000 AC   0.7570 NMI   0.1866 Time   1.8726
Alpha 7.000000 Lam1 0.500000 Lam2 10.000000 AC   0.6960 NMI   0.0000 Time   0.9012
Alpha 7.000000 Lam1 0.600000 Lam2 0.000000 AC   0.8620 NMI   0.5068 Time   3.4865
Alpha 7.000000 Lam1 0.600000 Lam2 0.100000 AC   0.7940 NMI   0.2926 Time   2.4413
Alpha 7.000000 Lam1 0.600000 Lam2 1.000000 AC   0.7590 NMI   0.1923 Time   1.1287
Alpha 7.000000 Lam1 0.600000 Lam2 2.000000 AC   0.7590 NMI   0.1923 Time   1.2185
Alpha 7.000000 Lam1 0.600000 Lam2 3.000000 AC   0.7590 NMI   0.1923 Time   1.1291
Alpha 7.000000 Lam1 0.600000 Lam2 4.000000 AC   0.7590 NMI   0.1923 Time   1.2558
Alpha 7.000000 Lam1 0.600000 Lam2 5.000000 AC   0.7590 NMI   0.1923 Time   1.4262
Alpha 7.000000 Lam1 0.600000 Lam2 6.000000 AC   0.7580 NMI   0.1895 Time   1.6371
Alpha 7.000000 Lam1 0.600000 Lam2 7.000000 AC   0.7570 NMI   0.1866 Time   2.0531
Alpha 7.000000 Lam1 0.600000 Lam2 8.000000 AC   0.6960 NMI   0.0000 Time   0.8620
Alpha 7.000000 Lam1 0.600000 Lam2 9.000000 AC   0.6960 NMI   0.0000 Time   0.8150
Alpha 7.000000 Lam1 0.600000 Lam2 10.000000 AC   0.6960 NMI   0.0000 Time   0.8337
Alpha 7.000000 Lam1 0.700000 Lam2 0.000000 AC   0.8500 NMI   0.4573 Time   3.1249
Alpha 7.000000 Lam1 0.700000 Lam2 0.100000 AC   0.7710 NMI   0.2265 Time   2.8830
Alpha 7.000000 Lam1 0.700000 Lam2 1.000000 AC   0.7590 NMI   0.1923 Time   1.2578
Alpha 7.000000 Lam1 0.700000 Lam2 2.000000 AC   0.7590 NMI   0.1923 Time   1.1764
Alpha 7.000000 Lam1 0.700000 Lam2 3.000000 AC   0.7590 NMI   0.1923 Time   1.3209
Alpha 7.000000 Lam1 0.700000 Lam2 4.000000 AC   0.7590 NMI   0.1923 Time   1.5529
Alpha 7.000000 Lam1 0.700000 Lam2 5.000000 AC   0.7580 NMI   0.1895 Time   1.8676
Alpha 7.000000 Lam1 0.700000 Lam2 6.000000 AC   0.6960 NMI   0.0000 Time   0.9143
Alpha 7.000000 Lam1 0.700000 Lam2 7.000000 AC   0.6960 NMI   0.0000 Time   0.7751
Alpha 7.000000 Lam1 0.700000 Lam2 8.000000 AC   0.6960 NMI   0.0000 Time   0.8154
Alpha 7.000000 Lam1 0.700000 Lam2 9.000000 AC   0.6960 NMI   0.0000 Time   0.8518
Alpha 7.000000 Lam1 0.700000 Lam2 10.000000 AC   0.6960 NMI   0.0000 Time   0.9242
Alpha 7.000000 Lam1 0.800000 Lam2 0.000000 AC   0.8490 NMI   0.4503 Time   3.4367
Alpha 7.000000 Lam1 0.800000 Lam2 0.100000 AC   0.7660 NMI   0.2123 Time   3.0310
Alpha 7.000000 Lam1 0.800000 Lam2 1.000000 AC   0.7590 NMI   0.1923 Time   1.4126
Alpha 7.000000 Lam1 0.800000 Lam2 2.000000 AC   0.7590 NMI   0.1923 Time   1.3592
Alpha 7.000000 Lam1 0.800000 Lam2 3.000000 AC   0.7590 NMI   0.1923 Time   1.5329
Alpha 7.000000 Lam1 0.800000 Lam2 4.000000 AC   0.7590 NMI   0.1923 Time   1.9295
Alpha 7.000000 Lam1 0.800000 Lam2 5.000000 AC   0.6960 NMI   0.0000 Time   0.8509
Alpha 7.000000 Lam1 0.800000 Lam2 6.000000 AC   0.6960 NMI   0.0000 Time   0.7001
Alpha 7.000000 Lam1 0.800000 Lam2 7.000000 AC   0.6960 NMI   0.0000 Time   0.7441
Alpha 7.000000 Lam1 0.800000 Lam2 8.000000 AC   0.6960 NMI   0.0000 Time   0.8636
Alpha 7.000000 Lam1 0.800000 Lam2 9.000000 AC   0.6960 NMI   0.0000 Time   0.9042
Alpha 7.000000 Lam1 0.800000 Lam2 10.000000 AC   0.6960 NMI   0.0000 Time   1.0124
Alpha 7.000000 Lam1 0.900000 Lam2 0.000000 AC   0.8370 NMI   0.4128 Time   3.7272
Alpha 7.000000 Lam1 0.900000 Lam2 0.100000 AC   0.7590 NMI   0.1923 Time   1.9593
Alpha 7.000000 Lam1 0.900000 Lam2 1.000000 AC   0.7590 NMI   0.1923 Time   1.5544
Alpha 7.000000 Lam1 0.900000 Lam2 2.000000 AC   0.7590 NMI   0.1923 Time   1.5286
Alpha 7.000000 Lam1 0.900000 Lam2 3.000000 AC   0.7590 NMI   0.1923 Time   1.9371
Alpha 7.000000 Lam1 0.900000 Lam2 4.000000 AC   0.6960 NMI   0.0000 Time   0.8037
Alpha 7.000000 Lam1 0.900000 Lam2 5.000000 AC   0.6960 NMI   0.0000 Time   0.7187
Alpha 7.000000 Lam1 0.900000 Lam2 6.000000 AC   0.6960 NMI   0.0000 Time   0.7420
Alpha 7.000000 Lam1 0.900000 Lam2 7.000000 AC   0.6960 NMI   0.0000 Time   0.7676
Alpha 7.000000 Lam1 0.900000 Lam2 8.000000 AC   0.6960 NMI   0.0000 Time   0.8951
Alpha 7.000000 Lam1 0.900000 Lam2 9.000000 AC   0.6960 NMI   0.0000 Time   0.9936
Alpha 7.000000 Lam1 0.900000 Lam2 10.000000 AC   0.6960 NMI   0.0000 Time   1.1118
Alpha 7.000000 Lam1 1.000000 Lam2 0.000000 AC   0.8170 NMI   0.3610 Time   3.9210
Alpha 7.000000 Lam1 1.000000 Lam2 0.100000 AC   0.7590 NMI   0.1923 Time   1.9139
Alpha 7.000000 Lam1 1.000000 Lam2 1.000000 AC   0.7590 NMI   0.1923 Time   1.4133
Alpha 7.000000 Lam1 1.000000 Lam2 2.000000 AC   0.7590 NMI   0.1923 Time   1.7546
Alpha 7.000000 Lam1 1.000000 Lam2 3.000000 AC   0.7590 NMI   0.1923 Time   2.4311
Alpha 7.000000 Lam1 1.000000 Lam2 4.000000 AC   0.6960 NMI   0.0000 Time   0.7134
Alpha 7.000000 Lam1 1.000000 Lam2 5.000000 AC   0.6960 NMI   0.0000 Time   0.7037
Alpha 7.000000 Lam1 1.000000 Lam2 6.000000 AC   0.6960 NMI   0.0000 Time   0.7480
Alpha 7.000000 Lam1 1.000000 Lam2 7.000000 AC   0.6960 NMI   0.0000 Time   0.8153
Alpha 7.000000 Lam1 1.000000 Lam2 8.000000 AC   0.6960 NMI   0.0000 Time   0.9357
Alpha 7.000000 Lam1 1.000000 Lam2 9.000000 AC   0.6960 NMI   0.0000 Time   1.0939
Alpha 7.000000 Lam1 1.000000 Lam2 10.000000 AC   0.6960 NMI   0.0000 Time   1.2054
Alpha 7.000000 Lam1 2.000000 Lam2 0.000000 AC   0.7610 NMI   0.1980 Time   4.3241
Alpha 7.000000 Lam1 2.000000 Lam2 0.100000 AC   0.7590 NMI   0.1923 Time   2.5171
Alpha 7.000000 Lam1 2.000000 Lam2 1.000000 AC   0.6960 NMI   0.0000 Time   0.8257
Alpha 7.000000 Lam1 2.000000 Lam2 2.000000 AC   0.6960 NMI   0.0000 Time   0.7014
Alpha 7.000000 Lam1 2.000000 Lam2 3.000000 AC   0.6960 NMI   0.0000 Time   0.7064
Alpha 7.000000 Lam1 2.000000 Lam2 4.000000 AC   0.6960 NMI   0.0000 Time   0.7700
Alpha 7.000000 Lam1 2.000000 Lam2 5.000000 AC   0.6960 NMI   0.0000 Time   0.9506
Alpha 7.000000 Lam1 2.000000 Lam2 6.000000 AC   0.6960 NMI   0.0000 Time   1.3460
